shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
6859,7586,2022-09-08,,UPS,Delivered
6860,7587,2023-03-08,,BlueDart,Delivered
6861,7588,2024-09-02,,DHL,Delivered
6862,7590,2024-06-06,,DHL,Delivered
6863,7591,2023-11-05,,BlueDart,Delivered
6864,7592,2025-08-07,,BlueDart,Delivered
6865,7593,2025-10-07,,FedEx,Delivered
6866,7594,2024-11-20,,FedEx,Delivered
6867,7596,2023-01-28,,UPS,Delivered
6868,7597,2023-04-21,,UPS,Delivered
6869,7598,2024-01-25,,DTDC,Delivered
6870,7599,2025-01-20,,FedEx,Delivered
6871,7600,2025-11-23,2025-11-28,DHL,Returned
6872,7601,2022-11-23,2022-11-28,FedEx,Returned
6873,7602,2022-04-26,,DTDC,Delivered
6874,7605,2023-12-23,,DTDC,Delivered
6875,7606,2024-03-16,,DHL,Delivered
6876,7607,2022-10-22,,DTDC,Delivered
6877,7608,2022-05-12,,DTDC,Delivered
6878,7609,2022-07-19,,DTDC,Delivered
6879,7610,2023-03-23,2023-03-28,DTDC,Returned
6880,7611,2022-02-26,,DHL,Delivered
6881,7613,2024-06-02,,UPS,Delivered
6882,7614,2025-10-30,,BlueDart,Delivered
6883,7615,2022-10-12,,BlueDart,Delivered
6884,7616,2022-09-16,,DHL,Delivered
6885,7617,2025-04-12,,UPS,Delivered
6886,7618,2023-03-13,,DHL,Delivered
6887,7619,2025-12-23,2025-12-28,UPS,Returned
6888,7620,2024-08-06,,BlueDart,Delivered
6889,7621,2022-11-08,,FedEx,Delivered
6890,7622,2022-11-15,,UPS,Delivered
6891,7623,2022-01-18,,BlueDart,Delivered
6892,7624,2024-02-11,,UPS,Delivered
6893,7625,2025-12-16,,DTDC,Delivered
6894,7626,2025-05-06,,BlueDart,Delivered
6895,7627,2022-05-02,,DTDC,Delivered
6896,7628,2022-08-14,,FedEx,Delivered
6897,7629,2022-09-03,,BlueDart,Delivered
6898,7630,2025-05-09,,DHL,Delivered
6899,7631,2025-11-29,,DHL,Delivered
6900,7632,2025-10-02,,BlueDart,Delivered
6901,7633,2023-11-08,,DHL,Delivered
6902,7635,2022-03-16,2022-03-21,DTDC,Returned
6903,7637,2023-01-21,,BlueDart,Delivered
6904,7638,2025-06-04,,DTDC,Delivered
6905,7639,2024-03-24,,DHL,Delivered
6906,7640,2024-04-10,,UPS,Delivered
6907,7641,2023-05-28,,BlueDart,Delivered
6908,7642,2024-09-03,,UPS,Delivered
6909,7643,2022-03-18,,DHL,Delivered
6910,7644,2022-11-27,,UPS,Delivered
6911,7645,2023-10-25,,FedEx,Delivered
6912,7646,2022-01-05,,UPS,Delivered
6913,7647,2022-06-17,,FedEx,Delivered
6914,7648,2024-09-15,,DTDC,Delivered
6915,7649,2022-03-19,,DHL,Delivered
6916,7651,2022-01-16,,FedEx,Delivered
6917,7653,2022-10-31,,FedEx,Delivered
6918,7654,2023-06-23,,FedEx,Delivered
6919,7655,2024-04-29,,DHL,Delivered
6920,7656,2024-01-15,,DTDC,Delivered
6921,7657,2025-11-06,,DTDC,Delivered
6922,7658,2022-02-03,,UPS,Delivered
6923,7659,2025-10-20,,DHL,Delivered
6924,7660,2022-01-27,,UPS,Delivered
6925,7661,2024-08-09,,FedEx,Delivered
6926,7662,2022-12-07,,FedEx,Delivered
6927,7663,2022-05-20,,DHL,Delivered
6928,7664,2025-01-02,2025-01-07,DTDC,Returned
6929,7665,2022-12-24,,FedEx,Delivered
6930,7666,2024-08-02,2024-08-07,UPS,Returned
6931,7667,2023-11-13,2023-11-18,BlueDart,Returned
6932,7668,2024-11-16,,UPS,Delivered
6933,7669,2023-03-02,,DTDC,Delivered
6934,7670,2022-02-12,,DHL,Delivered
6935,7671,2023-01-23,,DTDC,Delivered
6936,7672,2025-10-14,,FedEx,Delivered
6937,7673,2024-03-19,2024-03-24,DHL,Returned
6938,7674,2025-06-03,,BlueDart,Delivered
6939,7675,2024-07-20,,BlueDart,Delivered
6940,7676,2024-01-23,,DTDC,Delivered
6941,7678,2025-11-12,,BlueDart,Delivered
6942,7680,2024-01-05,,DTDC,Delivered
6943,7681,2023-01-30,,BlueDart,Delivered
6944,7682,2025-07-20,,DTDC,Delivered
6945,7683,2025-12-31,,FedEx,Delivered
6946,7684,2023-06-24,,BlueDart,Delivered
6947,7685,2025-10-13,,BlueDart,Delivered
6948,7686,2024-10-29,2024-11-03,BlueDart,Returned
6949,7687,2024-10-20,2024-10-25,UPS,Returned
6950,7688,2025-12-02,,DTDC,Delivered
6951,7689,2024-03-27,,BlueDart,Delivered
6952,7690,2024-10-20,,UPS,Delivered
6953,7691,2023-02-25,,DHL,Delivered
6954,7692,2025-11-07,,FedEx,Delivered
6955,7693,2025-02-15,,BlueDart,Delivered
6956,7694,2023-09-10,,DTDC,Delivered
6957,7695,2024-04-25,,UPS,Delivered
6958,7696,2023-01-21,,FedEx,Delivered
6959,7697,2022-07-15,,UPS,Delivered
6960,7698,2025-01-05,,UPS,Delivered
6961,7699,2022-02-20,,DTDC,Delivered
6962,7700,2024-02-01,,UPS,Delivered
6963,7701,2023-11-30,,DHL,Delivered
6964,7703,2022-09-19,,DHL,Delivered
6965,7704,2023-10-28,,UPS,Delivered
6966,7706,2023-12-07,,FedEx,Delivered
6967,7707,2022-10-05,,BlueDart,Delivered
6968,7708,2023-10-01,,FedEx,Delivered
6969,7709,2025-02-11,,UPS,Delivered
6970,7710,2023-08-06,,DHL,Delivered
6971,7711,2022-01-05,2022-01-10,FedEx,Returned
6972,7713,2022-03-03,,DTDC,Delivered
6973,7714,2024-02-15,,DHL,Delivered
6974,7715,2022-12-15,,DHL,Delivered
6975,7716,2023-01-15,,DHL,Delivered
6976,7717,2022-09-15,2022-09-20,DHL,Returned
6977,7718,2024-11-01,,DHL,Delivered
6978,7719,2025-01-14,,DHL,Delivered
6979,7720,2023-07-01,,DHL,Delivered
6980,7721,2024-03-17,,BlueDart,Delivered
6981,7723,2022-08-28,,DTDC,Delivered
6982,7724,2025-03-23,,BlueDart,Delivered
6983,7725,2025-02-20,,DHL,Delivered
6984,7726,2025-10-13,,UPS,Delivered
6985,7727,2023-04-09,,UPS,Delivered
6986,7729,2024-05-10,,BlueDart,Delivered
6987,7730,2025-09-25,,DHL,Delivered
6988,7731,2023-01-26,,BlueDart,Delivered
6989,7732,2023-11-01,,FedEx,Delivered
6990,7733,2022-11-18,,DHL,Delivered
6991,7735,2024-05-19,,DTDC,Delivered
6992,7736,2022-10-07,,DTDC,Delivered
6993,7737,2023-02-22,,BlueDart,Delivered
6994,7738,2025-01-01,,DTDC,Delivered
6995,7739,2025-01-26,,DTDC,Delivered
6996,7742,2023-09-15,,DHL,Delivered
6997,7743,2022-02-26,,DTDC,Delivered
6998,7744,2023-04-23,,FedEx,Delivered
6999,7745,2025-07-09,,BlueDart,Delivered
7000,7746,2022-06-25,,UPS,Delivered
7001,7747,2024-12-29,,FedEx,Delivered
7002,7748,2023-09-14,,FedEx,Delivered
7003,7749,2024-10-23,,FedEx,Delivered
7004,7750,2025-04-02,,DHL,Delivered
7005,7751,2023-06-23,2023-06-28,BlueDart,Returned
7006,7752,2025-01-14,,DHL,Delivered
7007,7753,2024-09-06,,DTDC,Delivered
7008,7754,2024-08-14,,UPS,Delivered
7009,7755,2022-08-05,,DHL,Delivered
7010,7756,2024-08-21,,DTDC,Delivered
7011,7757,2025-05-18,,UPS,Delivered
7012,7758,2023-07-24,,BlueDart,Delivered
7013,7759,2022-05-25,,DHL,Delivered
7014,7760,2022-05-08,,DTDC,Delivered
7015,7761,2025-12-11,,DTDC,Delivered
7016,7763,2025-09-12,,UPS,Delivered
7017,7764,2023-01-06,,UPS,Delivered
7018,7765,2023-06-17,,DHL,Delivered
7019,7766,2025-08-19,,FedEx,Delivered
7020,7767,2022-09-29,2022-10-04,FedEx,Returned
7021,7768,2024-01-17,,DHL,Delivered
7022,7769,2024-11-10,,FedEx,Delivered
7023,7770,2025-12-20,,BlueDart,Delivered
7024,7771,2023-12-31,,FedEx,Delivered
7025,7772,2023-03-10,,FedEx,Delivered
7026,7773,2025-03-03,,UPS,Delivered
7027,7774,2022-07-03,,DTDC,Delivered
7028,7775,2023-05-10,,DTDC,Delivered
7029,7776,2022-08-19,,UPS,Delivered
7030,7777,2025-08-29,,DHL,Delivered
7031,7778,2023-10-01,,DHL,Delivered
7032,7779,2023-07-14,,BlueDart,Delivered
7033,7780,2024-12-30,,DHL,Delivered
7034,7781,2023-01-09,2023-01-14,UPS,Returned
7035,7782,2025-05-06,,UPS,Delivered
7036,7784,2024-07-06,,DTDC,Delivered
7037,7785,2025-10-26,,UPS,Delivered
7038,7787,2024-10-13,,DTDC,Delivered
7039,7788,2025-12-04,2025-12-09,BlueDart,Returned
7040,7789,2023-09-28,,BlueDart,Delivered
7041,7790,2024-08-12,,DTDC,Delivered
7042,7792,2025-09-23,,FedEx,Delivered
7043,7793,2023-04-18,,BlueDart,Delivered
7044,7794,2022-09-15,,FedEx,Delivered
7045,7795,2025-10-27,,UPS,Delivered
7046,7796,2024-05-22,,FedEx,Delivered
7047,7797,2023-04-23,2023-04-28,DHL,Returned
7048,7798,2023-12-17,,UPS,Delivered
7049,7799,2025-08-12,,UPS,Delivered
7050,7800,2023-11-02,,FedEx,Delivered
7051,7801,2022-03-23,,UPS,Delivered
7052,7802,2023-09-04,,DHL,Delivered
7053,7803,2022-01-20,,DTDC,Delivered
7054,7804,2025-05-11,,UPS,Delivered
7055,7805,2024-02-28,,UPS,Delivered
7056,7806,2025-12-04,,DHL,Delivered
7057,7807,2023-09-16,,UPS,Delivered
7058,7808,2022-07-20,,FedEx,Delivered
7059,7810,2022-05-20,,DTDC,Delivered
7060,7811,2024-01-08,,BlueDart,Delivered
7061,7812,2024-09-03,,DHL,Delivered
7062,7813,2022-06-13,,UPS,Delivered
7063,7814,2023-07-24,2023-07-29,FedEx,Returned
7064,7815,2025-10-13,,DHL,Delivered
7065,7816,2025-05-23,,FedEx,Delivered
7066,7817,2022-10-26,,BlueDart,Delivered
7067,7818,2024-05-04,,FedEx,Delivered
7068,7819,2022-12-22,,BlueDart,Delivered
7069,7820,2022-07-18,,DTDC,Delivered
7070,7821,2025-12-09,,BlueDart,Delivered
7071,7822,2023-09-12,,DTDC,Delivered
7072,7823,2024-03-25,,UPS,Delivered
7073,7824,2024-04-04,,FedEx,Delivered
7074,7825,2025-10-24,,DHL,Delivered
7075,7826,2024-07-26,,DTDC,Delivered
7076,7827,2025-05-20,,BlueDart,Delivered
7077,7828,2022-01-07,2022-01-12,DHL,Returned
7078,7829,2024-01-22,,FedEx,Delivered
7079,7830,2025-07-06,,BlueDart,Delivered
7080,7831,2024-01-10,2024-01-15,DTDC,Returned
7081,7832,2024-06-25,,DTDC,Delivered
7082,7833,2025-02-26,,UPS,Delivered
7083,7834,2022-07-07,,BlueDart,Delivered
7084,7835,2025-02-28,,DTDC,Delivered
7085,7836,2024-09-02,,DTDC,Delivered
7086,7838,2026-01-02,,DTDC,Delivered
7087,7839,2022-09-05,,DTDC,Delivered
7088,7842,2025-09-19,,UPS,Delivered
7089,7843,2025-09-28,,DTDC,Delivered
7090,7844,2024-12-13,,FedEx,Delivered
7091,7845,2023-12-25,,DHL,Delivered
7092,7846,2024-12-13,,FedEx,Delivered
7093,7848,2024-07-14,,BlueDart,Delivered
7094,7849,2022-10-27,,DTDC,Delivered
7095,7850,2025-03-25,,DHL,Delivered
7096,7851,2025-07-21,,DHL,Delivered
7097,7852,2023-03-01,2023-03-06,BlueDart,Returned
7098,7853,2022-05-16,,FedEx,Delivered
7099,7854,2025-06-07,,DHL,Delivered
7100,7855,2025-04-25,,DHL,Delivered
7101,7856,2024-03-03,,UPS,Delivered
7102,7857,2025-03-21,,UPS,Delivered
7103,7858,2023-11-14,,DTDC,Delivered
7104,7859,2022-08-14,,DHL,Delivered
7105,7860,2024-06-28,,BlueDart,Delivered
7106,7861,2025-11-01,,BlueDart,Delivered
7107,7862,2024-04-30,,UPS,Delivered
7108,7863,2024-04-10,,BlueDart,Delivered
7109,7864,2022-02-27,2022-03-04,FedEx,Returned
7110,7865,2022-10-10,,DTDC,Delivered
7111,7866,2022-08-01,,UPS,Delivered
7112,7867,2023-11-14,,BlueDart,Delivered
7113,7868,2024-06-20,,BlueDart,Delivered
7114,7869,2022-11-10,,BlueDart,Delivered
7115,7870,2024-08-06,,DHL,Delivered
7116,7871,2023-07-28,2023-08-02,UPS,Returned
7117,7872,2023-09-18,,BlueDart,Delivered
7118,7873,2024-02-02,,BlueDart,Delivered
7119,7874,2023-06-14,,UPS,Delivered
7120,7875,2025-07-01,,DTDC,Delivered
7121,7877,2022-11-22,,UPS,Delivered
7122,7878,2025-11-17,,FedEx,Delivered
7123,7879,2022-01-06,,FedEx,Delivered
7124,7880,2025-09-05,,FedEx,Delivered
7125,7881,2025-06-01,,FedEx,Delivered
7126,7882,2024-10-19,,FedEx,Delivered
7127,7883,2025-12-23,,DTDC,Delivered
7128,7884,2023-09-16,,FedEx,Delivered
7129,7885,2025-08-31,,UPS,Delivered
7130,7886,2022-06-24,2022-06-29,UPS,Returned
7131,7887,2023-01-07,2023-01-12,BlueDart,Returned
7132,7889,2022-02-05,2022-02-10,BlueDart,Returned
7133,7890,2023-04-05,,UPS,Delivered
7134,7891,2022-11-14,,DTDC,Delivered
7135,7892,2022-06-28,,DTDC,Delivered
7136,7893,2022-07-26,,UPS,Delivered
7137,7895,2023-03-29,,DHL,Delivered
7138,7896,2022-11-03,,DTDC,Delivered
7139,7897,2024-09-01,,DHL,Delivered
7140,7898,2023-10-13,,BlueDart,Delivered
7141,7899,2025-12-13,,DHL,Delivered
7142,7900,2025-06-06,,DTDC,Delivered
7143,7901,2022-08-26,,DHL,Delivered
7144,7902,2022-10-02,2022-10-07,BlueDart,Returned
7145,7903,2022-02-03,,FedEx,Delivered
7146,7904,2025-09-23,,FedEx,Delivered
7147,7905,2023-09-23,2023-09-28,DTDC,Returned
7148,7906,2025-05-14,,UPS,Delivered
7149,7907,2023-10-30,,DTDC,Delivered
7150,7908,2022-10-14,,BlueDart,Delivered
7151,7910,2025-02-04,,BlueDart,Delivered
7152,7911,2023-09-11,,DHL,Delivered
7153,7912,2024-09-01,,BlueDart,Delivered
7154,7913,2025-12-23,2025-12-28,BlueDart,Returned
7155,7914,2023-02-19,,DHL,Delivered
7156,7915,2023-11-27,,BlueDart,Delivered
7157,7916,2025-05-07,,DHL,Delivered
7158,7917,2025-02-16,,FedEx,Delivered
7159,7919,2025-06-08,,FedEx,Delivered
7160,7920,2023-02-11,,UPS,Delivered
7161,7921,2024-07-30,,BlueDart,Delivered
7162,7922,2025-10-22,,BlueDart,Delivered
7163,7923,2025-05-10,2025-05-15,DHL,Returned
7164,7924,2025-02-18,,BlueDart,Delivered
7165,7925,2023-03-16,,DTDC,Delivered
7166,7926,2025-09-26,,DHL,Delivered
7167,7927,2023-07-01,,BlueDart,Delivered
7168,7928,2024-01-28,,DHL,Delivered
7169,7929,2025-04-03,,BlueDart,Delivered
7170,7930,2024-04-01,,DTDC,Delivered
7171,7932,2025-12-02,,DTDC,Delivered
7172,7933,2023-07-22,,FedEx,Delivered
7173,7934,2023-12-13,,FedEx,Delivered
7174,7935,2025-01-04,,DTDC,Delivered
7175,7936,2023-02-14,,DHL,Delivered
7176,7937,2023-11-15,,DTDC,Delivered
7177,7938,2025-10-14,,FedEx,Delivered
7178,7939,2022-07-03,,DHL,Delivered
7179,7941,2025-02-22,,FedEx,Delivered
7180,7943,2023-11-14,,UPS,Delivered
7181,7944,2025-09-09,,BlueDart,Delivered
7182,7945,2022-02-27,,DHL,Delivered
7183,7946,2023-07-07,,FedEx,Delivered
7184,7947,2023-04-05,,DTDC,Delivered
7185,7948,2023-09-14,,DHL,Delivered
7186,7949,2025-02-27,,BlueDart,Delivered
7187,7950,2024-12-13,,BlueDart,Delivered
7188,7952,2024-09-20,,FedEx,Delivered
7189,7953,2022-08-13,,DTDC,Delivered
7190,7954,2022-07-01,,DHL,Delivered
7191,7955,2023-03-10,,BlueDart,Delivered
7192,7956,2024-02-25,,DHL,Delivered
7193,7957,2022-03-26,,BlueDart,Delivered
7194,7959,2025-05-28,,BlueDart,Delivered
7195,7960,2023-07-13,,UPS,Delivered
7196,7961,2023-02-27,,FedEx,Delivered
7197,7964,2022-12-10,,UPS,Delivered
7198,7965,2024-10-07,2024-10-12,BlueDart,Returned
7199,7967,2024-07-25,,DTDC,Delivered
7200,7968,2022-10-08,,DHL,Delivered
7201,7969,2024-11-16,,DTDC,Delivered
7202,7970,2022-04-09,,UPS,Delivered
7203,7973,2023-12-15,,FedEx,Delivered
7204,7974,2025-02-07,,DHL,Delivered
7205,7975,2022-11-05,2022-11-10,BlueDart,Returned
7206,7976,2022-06-23,,FedEx,Delivered
7207,7977,2023-04-16,,UPS,Delivered
7208,7978,2025-05-25,,DHL,Delivered
7209,7979,2024-06-23,,UPS,Delivered
7210,7981,2025-04-02,2025-04-07,FedEx,Returned
7211,7982,2024-10-16,,FedEx,Delivered
7212,7983,2023-04-20,,DHL,Delivered
7213,7984,2022-10-27,,DHL,Delivered
7214,7985,2025-10-02,,BlueDart,Delivered
7215,7986,2025-11-23,,DTDC,Delivered
7216,7987,2022-03-27,,FedEx,Delivered
7217,7988,2023-03-26,,FedEx,Delivered
7218,7989,2024-03-08,,FedEx,Delivered
7219,7991,2023-05-26,,BlueDart,Delivered
7220,7992,2022-01-28,2022-02-02,DTDC,Returned
7221,7993,2024-07-26,,UPS,Delivered
7222,7994,2025-07-25,2025-07-30,UPS,Returned
7223,7995,2023-01-15,,FedEx,Delivered
7224,7996,2022-04-08,,UPS,Delivered
7225,7997,2024-11-27,,DHL,Delivered
7226,7998,2022-02-15,,DTDC,Delivered
7227,7999,2025-09-14,,DHL,Delivered
7228,8000,2024-03-21,,DHL,Delivered
7229,8001,2024-07-28,,UPS,Delivered
7230,8003,2025-09-19,,UPS,Delivered
7231,8004,2023-02-28,,DTDC,Delivered
7232,8005,2025-02-05,,FedEx,Delivered
7233,8006,2025-09-17,,BlueDart,Delivered
7234,8008,2025-02-07,,BlueDart,Delivered
7235,8009,2023-04-29,,UPS,Delivered
7236,8010,2025-06-06,,DTDC,Delivered
7237,8011,2024-08-19,,DTDC,Delivered
7238,8013,2022-10-05,,DHL,Delivered
7239,8014,2024-09-02,,UPS,Delivered
7240,8016,2025-07-19,,UPS,Delivered
7241,8017,2022-05-15,,UPS,Delivered
7242,8019,2025-09-12,,UPS,Delivered
7243,8020,2024-11-07,,UPS,Delivered
7244,8021,2022-08-19,,DHL,Delivered
7245,8022,2024-06-25,2024-06-30,DTDC,Returned
7246,8023,2022-07-01,,UPS,Delivered
7247,8024,2022-11-13,,FedEx,Delivered
7248,8025,2024-12-15,,UPS,Delivered
7249,8026,2024-10-21,,DTDC,Delivered
7250,8027,2022-09-06,,DTDC,Delivered
7251,8029,2024-12-24,,UPS,Delivered
7252,8030,2024-07-21,,BlueDart,Delivered
7253,8031,2023-03-30,,UPS,Delivered
7254,8033,2022-06-24,,DHL,Delivered
7255,8034,2022-03-04,,DTDC,Delivered
7256,8036,2023-11-28,,FedEx,Delivered
7257,8038,2022-09-11,,DTDC,Delivered
7258,8039,2025-11-02,,BlueDart,Delivered
7259,8042,2022-05-27,,DTDC,Delivered
7260,8043,2022-11-08,,BlueDart,Delivered
7261,8044,2025-03-13,,FedEx,Delivered
7262,8045,2024-12-05,,BlueDart,Delivered
7263,8046,2023-03-31,,UPS,Delivered
7264,8048,2022-06-02,,DHL,Delivered
7265,8049,2024-12-23,,DHL,Delivered
7266,8051,2024-08-11,,BlueDart,Delivered
7267,8053,2025-02-04,,FedEx,Delivered
7268,8054,2024-10-04,,DTDC,Delivered
7269,8057,2025-03-27,,DTDC,Delivered
7270,8058,2025-10-21,,FedEx,Delivered
7271,8059,2023-06-19,2023-06-24,FedEx,Returned
7272,8060,2025-08-14,,DHL,Delivered
7273,8061,2023-05-06,,FedEx,Delivered
7274,8062,2025-01-02,,DTDC,Delivered
7275,8063,2022-06-24,,DHL,Delivered
7276,8064,2024-12-30,,BlueDart,Delivered
7277,8065,2022-09-08,,BlueDart,Delivered
7278,8066,2023-11-11,,UPS,Delivered
7279,8067,2023-06-11,,UPS,Delivered
7280,8068,2023-06-22,,DHL,Delivered
7281,8069,2022-11-28,,BlueDart,Delivered
7282,8070,2022-03-02,,UPS,Delivered
7283,8071,2023-07-01,,BlueDart,Delivered
7284,8072,2024-12-26,,BlueDart,Delivered
7285,8073,2023-07-31,2023-08-05,DTDC,Returned
7286,8074,2024-05-08,,UPS,Delivered
7287,8075,2023-03-27,,UPS,Delivered
7288,8076,2022-09-01,,DTDC,Delivered
7289,8077,2024-12-30,,DHL,Delivered
7290,8079,2025-05-23,,FedEx,Delivered
7291,8080,2022-09-20,,DHL,Delivered
7292,8081,2025-02-09,,FedEx,Delivered
7293,8082,2022-03-25,,DHL,Delivered
7294,8084,2023-04-21,,FedEx,Delivered
7295,8085,2022-12-25,,DTDC,Delivered
7296,8086,2025-12-30,,UPS,Delivered
7297,8087,2025-03-02,,FedEx,Delivered
7298,8088,2024-11-23,,UPS,Delivered
7299,8089,2025-05-09,,DHL,Delivered
7300,8090,2024-09-19,2024-09-24,DHL,Returned
7301,8092,2024-10-05,2024-10-10,BlueDart,Returned
7302,8093,2024-07-28,,FedEx,Delivered
7303,8094,2025-09-16,,UPS,Delivered
7304,8095,2024-12-01,,BlueDart,Delivered
7305,8096,2023-10-29,,UPS,Delivered
7306,8097,2024-05-11,2024-05-16,UPS,Returned
7307,8098,2022-07-28,,UPS,Delivered
7308,8099,2024-11-16,,FedEx,Delivered
7309,8100,2025-07-14,,DHL,Delivered
7310,8101,2023-09-09,,DHL,Delivered
7311,8102,2024-08-03,,BlueDart,Delivered
7312,8103,2023-01-20,2023-01-25,BlueDart,Returned
7313,8104,2025-02-03,,BlueDart,Delivered
7314,8105,2022-06-14,,BlueDart,Delivered
7315,8106,2023-08-11,,FedEx,Delivered
7316,8107,2023-06-14,,DHL,Delivered
7317,8108,2024-01-31,,FedEx,Delivered
7318,8109,2023-11-25,,BlueDart,Delivered
7319,8110,2024-08-01,,DHL,Delivered
7320,8111,2024-03-16,,DHL,Delivered
7321,8113,2022-06-14,,DTDC,Delivered
7322,8114,2025-05-17,,UPS,Delivered
7323,8116,2025-06-07,,DTDC,Delivered
7324,8117,2022-12-11,,DHL,Delivered
7325,8118,2025-09-20,,FedEx,Delivered
7326,8119,2024-04-19,,BlueDart,Delivered
7327,8120,2023-12-07,,UPS,Delivered
7328,8121,2024-01-14,,UPS,Delivered
7329,8122,2022-11-06,,DHL,Delivered
7330,8123,2022-04-20,,DHL,Delivered
7331,8124,2025-06-05,,DTDC,Delivered
7332,8125,2023-12-24,2023-12-29,DTDC,Returned
7333,8126,2024-11-28,2024-12-03,DTDC,Returned
7334,8127,2024-07-14,,DHL,Delivered
7335,8128,2025-10-14,,DHL,Delivered
7336,8129,2024-08-28,,FedEx,Delivered
7337,8130,2024-03-16,,BlueDart,Delivered
7338,8131,2022-05-02,,DHL,Delivered
7339,8132,2025-12-23,,FedEx,Delivered
7340,8133,2024-10-11,,BlueDart,Delivered
7341,8134,2022-05-07,,DHL,Delivered
7342,8135,2022-08-31,,DHL,Delivered
7343,8136,2024-12-29,,DHL,Delivered
7344,8137,2023-11-10,,BlueDart,Delivered
7345,8138,2024-12-31,,FedEx,Delivered
7346,8139,2022-04-05,,DTDC,Delivered
7347,8140,2022-07-24,,DTDC,Delivered
7348,8141,2025-11-13,,UPS,Delivered
7349,8142,2022-12-31,2023-01-05,DTDC,Returned
7350,8144,2025-03-04,,UPS,Delivered
7351,8145,2022-07-01,,BlueDart,Delivered
7352,8146,2023-01-11,,DTDC,Delivered
7353,8147,2022-06-09,,FedEx,Delivered
7354,8148,2025-04-24,,FedEx,Delivered
7355,8149,2024-08-31,,DTDC,Delivered
7356,8150,2025-08-02,,FedEx,Delivered
7357,8152,2025-02-16,,UPS,Delivered
7358,8153,2024-07-22,,DHL,Delivered
7359,8154,2025-03-18,2025-03-23,UPS,Returned
7360,8155,2022-05-11,,DHL,Delivered
7361,8156,2024-07-11,,DTDC,Delivered
7362,8157,2022-10-01,,UPS,Delivered
7363,8158,2025-10-17,,BlueDart,Delivered
7364,8159,2025-08-06,,UPS,Delivered
7365,8160,2024-04-20,,UPS,Delivered
7366,8161,2022-09-06,,DTDC,Delivered
7367,8162,2022-03-15,2022-03-20,DHL,Returned
7368,8163,2023-10-23,,DTDC,Delivered
7369,8164,2023-10-14,2023-10-19,UPS,Returned
7370,8165,2023-04-01,,FedEx,Delivered
7371,8166,2022-01-25,,FedEx,Delivered
7372,8167,2022-11-27,,UPS,Delivered
7373,8168,2024-05-25,,BlueDart,Delivered
7374,8169,2025-05-15,,FedEx,Delivered
7375,8170,2025-08-30,,BlueDart,Delivered
7376,8171,2024-05-30,,DTDC,Delivered
7377,8172,2023-07-07,,DHL,Delivered
7378,8173,2024-05-02,,UPS,Delivered
7379,8174,2022-10-13,,FedEx,Delivered
7380,8175,2022-03-16,,DTDC,Delivered
7381,8176,2023-06-22,,FedEx,Delivered
7382,8177,2023-01-11,,FedEx,Delivered
7383,8178,2023-09-26,,FedEx,Delivered
7384,8179,2025-05-24,,DHL,Delivered
7385,8180,2023-09-06,,DTDC,Delivered
7386,8181,2024-11-04,,BlueDart,Delivered
7387,8182,2025-10-25,2025-10-30,FedEx,Returned
7388,8183,2024-06-06,,DHL,Delivered
7389,8186,2022-12-22,,BlueDart,Delivered
7390,8188,2024-03-14,,UPS,Delivered
7391,8189,2022-11-23,,FedEx,Delivered
7392,8190,2022-04-01,,FedEx,Delivered
7393,8191,2024-06-17,,FedEx,Delivered
7394,8192,2023-12-07,,BlueDart,Delivered
7395,8194,2024-07-03,,FedEx,Delivered
7396,8195,2025-05-24,,UPS,Delivered
7397,8197,2022-06-28,,DHL,Delivered
7398,8198,2024-08-01,,FedEx,Delivered
7399,8200,2022-11-04,,DTDC,Delivered
7400,8201,2024-05-22,,UPS,Delivered
7401,8202,2024-04-04,,DTDC,Delivered
7402,8203,2025-05-11,,UPS,Delivered
7403,8204,2023-10-22,,FedEx,Delivered
7404,8205,2023-11-18,,BlueDart,Delivered
7405,8207,2025-02-19,,BlueDart,Delivered
7406,8208,2024-01-02,,DHL,Delivered
7407,8209,2023-01-01,,DHL,Delivered
7408,8210,2025-10-31,,FedEx,Delivered
7409,8211,2023-12-03,,UPS,Delivered
7410,8212,2022-02-14,,DTDC,Delivered
7411,8213,2023-07-31,,BlueDart,Delivered
7412,8214,2023-03-04,,FedEx,Delivered
7413,8215,2022-11-15,,FedEx,Delivered
7414,8216,2025-10-11,,FedEx,Delivered
7415,8217,2024-10-30,2024-11-04,BlueDart,Returned
7416,8218,2024-10-28,,DTDC,Delivered
7417,8219,2025-12-11,,DHL,Delivered
7418,8220,2023-07-11,,BlueDart,Delivered
7419,8221,2023-07-21,,FedEx,Delivered
7420,8222,2023-04-22,,FedEx,Delivered
7421,8223,2022-07-05,,DHL,Delivered
7422,8224,2024-05-22,2024-05-27,FedEx,Returned
7423,8225,2023-01-04,,DHL,Delivered
7424,8226,2024-05-08,,DTDC,Delivered
7425,8227,2023-03-03,,DHL,Delivered
