order_id,order_date,customer_id,seller_id,order_status
3439,2023-12-20,817,26,Completed
3440,2023-05-13,249,15,Completed
3441,2022-08-09,403,10,Returned
3442,2025-05-19,759,48,Returned
3443,2023-11-06,188,14,Inprogress
3444,2022-11-01,878,10,Completed
3445,2022-04-18,484,46,Completed
3446,2023-12-19,345,36,Returned
3447,2025-12-18,261,1,Completed
3448,2022-04-05,555,27,Returned
3449,2025-04-23,33,51,Completed
3450,2023-10-12,121,47,Completed
3451,2025-02-09,344,22,Cancelled
3452,2025-04-28,35,14,Completed
3453,2023-12-07,484,27,Completed
3454,2023-04-25,305,37,Completed
3455,2025-07-08,722,33,Completed
3456,2025-11-30,305,18,Completed
3457,2023-07-08,28,36,Completed
3458,2024-12-23,293,10,Completed
3459,2022-02-12,156,45,Completed
3460,2025-01-24,663,24,Completed
3461,2023-11-16,493,13,Completed
3462,2023-03-13,563,45,Completed
3463,2025-06-02,593,35,Cancelled
3464,2025-03-19,788,35,Completed
3465,2022-08-04,451,3,Completed
3466,2022-08-04,49,22,Inprogress
3467,2022-08-23,737,15,Completed
3468,2025-06-29,422,11,Completed
3469,2023-03-16,837,32,Completed
3470,2023-10-19,326,8,Completed
3471,2024-08-06,319,33,Completed
3472,2024-09-24,204,19,Cancelled
3473,2025-01-28,402,41,Completed
3474,2023-07-19,726,34,Completed
3475,2024-10-22,107,46,Completed
3476,2023-08-01,756,1,Completed
3477,2022-06-27,92,49,Returned
3478,2022-03-10,528,54,Inprogress
3479,2024-08-12,626,39,Returned
3480,2024-06-09,224,7,Completed
3481,2022-07-09,842,3,Completed
3482,2022-07-18,872,18,Completed
3483,2023-08-12,26,4,Completed
3484,2022-09-18,107,27,Completed
3485,2023-08-21,154,12,Completed
3486,2023-09-20,865,11,Completed
3487,2023-07-01,757,16,Completed
3488,2025-07-07,542,6,Completed
3489,2022-10-24,454,6,Completed
3490,2022-07-04,324,7,Completed
3491,2023-08-13,518,23,Completed
3492,2024-01-25,238,13,Completed
3493,2023-09-19,659,11,Completed
3494,2024-04-21,669,22,Returned
3495,2025-03-19,251,52,Completed
3496,2024-02-14,729,7,Completed
3497,2022-07-20,749,8,Completed
3498,2023-09-18,409,52,Returned
3499,2024-02-21,751,42,Completed
3500,2022-06-28,13,19,Completed
3501,2024-11-12,569,18,Completed
3502,2022-01-01,419,18,Completed
3503,2025-02-11,253,36,Completed
3504,2023-01-03,311,19,Completed
3505,2022-08-28,30,40,Completed
3506,2022-04-12,881,48,Returned
3507,2022-04-20,836,53,Completed
3508,2023-11-15,884,34,Completed
3509,2024-04-10,276,13,Returned
3510,2025-05-27,393,6,Returned
3511,2023-04-07,597,1,Returned
3512,2025-07-12,362,14,Completed
3513,2025-01-25,302,7,Completed
3514,2023-01-20,347,38,Returned
3515,2022-08-08,324,15,Completed
3516,2023-03-27,46,4,Completed
3517,2025-04-20,504,8,Completed
3518,2025-02-26,19,29,Completed
3519,2023-04-16,275,47,Returned
3520,2024-10-24,246,35,Completed
3521,2024-02-08,352,50,Completed
3522,2024-01-02,389,53,Completed
3523,2024-07-19,684,6,Completed
3524,2023-10-27,600,33,Completed
3525,2024-06-23,142,27,Completed
3526,2025-07-30,56,23,Completed
3527,2022-01-28,583,49,Completed
3528,2023-03-29,884,36,Completed
3529,2025-08-01,119,30,Completed
3530,2022-06-09,787,31,Completed
3531,2025-03-03,849,47,Completed
3532,2025-08-09,547,41,Cancelled
3533,2023-12-22,508,38,Completed
3534,2022-12-03,457,31,Completed
3535,2023-03-05,253,37,Completed
3536,2024-11-05,517,47,Completed
3537,2024-07-30,845,9,Completed
3538,2025-12-07,708,31,Completed
3539,2024-07-11,452,24,Completed
3540,2024-05-29,443,27,Inprogress
3541,2023-06-04,802,50,Completed
3542,2025-08-05,509,20,Completed
3543,2024-02-10,265,34,Returned
3544,2024-03-04,280,40,Completed
3545,2025-03-28,856,34,Completed
3546,2024-12-01,682,24,Completed
3547,2023-04-18,5,22,Returned
3548,2023-12-25,471,24,Returned
3549,2022-06-29,563,42,Returned
3550,2023-04-28,778,47,Returned
3551,2024-12-01,230,11,Returned
3552,2024-09-04,371,34,Completed
3553,2022-06-07,770,12,Completed
3554,2025-07-30,626,53,Completed
3555,2023-11-24,153,1,Completed
3556,2023-02-19,506,2,Completed
3557,2023-07-09,341,38,Returned
3558,2025-06-18,126,6,Completed
3559,2022-09-02,641,27,Completed
3560,2022-04-17,807,33,Returned
3561,2022-08-22,416,11,Completed
3562,2025-07-10,554,16,Completed
3563,2022-03-15,454,49,Completed
3564,2025-05-15,827,33,Completed
3565,2025-12-21,845,45,Completed
3566,2025-03-10,164,24,Completed
3567,2024-11-05,220,52,Completed
3568,2024-09-14,405,6,Completed
3569,2025-12-13,259,27,Completed
3570,2023-02-27,624,27,Completed
3571,2022-08-31,637,25,Inprogress
3572,2024-06-19,602,50,Completed
3573,2022-05-04,571,42,Cancelled
3574,2023-06-18,840,47,Completed
3575,2022-10-05,538,48,Completed
3576,2025-02-18,271,29,Completed
3577,2025-05-17,17,34,Completed
3578,2025-06-04,777,23,Completed
3579,2025-06-20,332,1,Inprogress
3580,2022-02-11,227,47,Completed
3581,2025-05-24,238,35,Completed
3582,2023-04-11,267,8,Completed
3583,2023-12-25,439,9,Completed
3584,2025-01-16,653,22,Completed
3585,2023-07-07,474,52,Completed
3586,2022-12-22,366,37,Returned
3587,2024-11-29,478,36,Cancelled
3588,2022-08-27,803,52,Returned
3589,2023-08-24,656,51,Completed
3590,2023-11-20,416,29,Returned
3591,2022-05-25,363,47,Completed
3592,2025-11-10,644,11,Completed
3593,2025-04-04,210,34,Completed
3594,2024-09-11,137,19,Returned
3595,2024-12-26,668,40,Completed
3596,2022-04-29,461,40,Returned
3597,2023-04-21,864,7,Completed
3598,2022-09-21,785,42,Cancelled
3599,2023-07-20,617,28,Completed
3600,2022-03-28,834,28,Returned
3601,2022-08-02,282,23,Completed
3602,2025-09-06,33,37,Completed
3603,2024-11-27,136,51,Completed
3604,2022-01-18,366,51,Completed
3605,2022-05-08,376,32,Returned
3606,2022-08-08,392,14,Completed
3607,2024-02-27,657,32,Completed
3608,2025-09-11,310,21,Completed
3609,2025-08-27,890,31,Completed
3610,2023-12-12,495,7,Completed
3611,2024-04-26,330,22,Returned
3612,2023-03-07,248,19,Returned
3613,2022-01-16,469,54,Completed
3614,2022-09-28,183,29,Completed
3615,2025-09-18,185,38,Completed
3616,2023-07-20,332,33,Completed
3617,2025-12-09,73,13,Completed
3618,2024-12-25,346,42,Completed
3619,2022-07-29,71,19,Completed
3620,2023-11-25,408,23,Completed
3621,2025-10-16,667,35,Completed
3622,2025-01-14,549,3,Completed
3623,2025-02-15,98,37,Returned
3624,2022-01-05,45,40,Completed
3625,2023-06-05,79,26,Completed
3626,2024-11-24,495,7,Inprogress
3627,2023-08-24,96,47,Completed
3628,2023-03-30,428,3,Completed
3629,2024-08-06,162,39,Completed
3630,2024-11-17,132,10,Inprogress
3631,2024-08-03,1,28,Completed
3632,2023-04-02,810,50,Completed
3633,2024-11-19,48,21,Completed
3634,2023-02-26,67,26,Completed
3635,2025-06-07,846,24,Completed
3636,2022-12-27,156,9,Completed
3637,2023-09-05,576,34,Completed
3638,2022-03-30,814,44,Completed
3639,2025-03-17,86,46,Cancelled
3640,2023-05-05,621,53,Completed
3641,2023-02-10,193,32,Completed
3642,2025-11-03,370,8,Completed
3643,2025-10-05,269,53,Completed
3644,2025-10-25,181,31,Inprogress
3645,2025-09-08,72,52,Returned
3646,2023-01-29,551,40,Completed
3647,2024-11-30,596,47,Completed
3648,2025-10-19,131,52,Completed
3649,2022-12-18,856,54,Completed
3650,2023-03-20,92,24,Returned
3651,2024-06-20,389,34,Completed
3652,2025-07-23,35,24,Completed
3653,2022-08-03,440,42,Completed
3654,2023-01-03,250,49,Completed
3655,2024-01-18,169,21,Completed
3656,2023-09-22,246,28,Inprogress
3657,2022-12-04,828,45,Completed
3658,2023-08-19,215,42,Completed
3659,2024-11-11,86,21,Completed
3660,2023-10-03,759,31,Completed
3661,2023-03-24,670,9,Completed
3662,2022-04-23,869,45,Inprogress
3663,2022-01-28,629,50,Completed
3664,2023-03-10,546,48,Completed
3665,2024-03-10,883,38,Returned
3666,2024-10-20,157,3,Completed
3667,2023-04-12,102,6,Completed
3668,2025-02-15,669,38,Completed
3669,2024-10-30,779,52,Completed
3670,2023-07-22,850,50,Completed
3671,2024-01-29,548,32,Cancelled
3672,2024-08-04,321,35,Completed
3673,2024-03-22,586,11,Returned
3674,2022-10-19,357,39,Completed
3675,2024-12-27,512,50,Completed
3676,2023-12-31,619,27,Completed
3677,2022-11-10,817,18,Completed
3678,2023-08-29,45,9,Completed
3679,2024-11-26,574,6,Completed
3680,2024-02-21,34,4,Completed
3681,2025-03-10,655,36,Completed
3682,2024-02-05,766,7,Completed
3683,2024-02-22,177,25,Completed
3684,2023-09-22,433,11,Completed
3685,2025-02-10,6,51,Completed
3686,2024-06-01,127,42,Completed
3687,2022-04-05,697,12,Cancelled
3688,2024-11-28,275,37,Completed
3689,2022-05-29,418,13,Returned
3690,2025-01-25,563,32,Completed
3691,2025-12-17,235,17,Completed
3692,2023-08-24,530,41,Completed
3693,2023-12-14,1,16,Completed
3694,2023-02-18,186,36,Completed
3695,2024-06-25,435,1,Completed
3696,2024-04-25,819,32,Completed
3697,2023-10-12,110,43,Completed
3698,2022-01-21,570,1,Inprogress
3699,2022-11-08,680,20,Returned
3700,2025-01-07,168,30,Completed
3701,2024-03-26,881,18,Completed
3702,2022-03-20,789,37,Completed
3703,2022-07-11,389,11,Completed
3704,2025-09-14,135,33,Completed
3705,2023-12-02,373,3,Completed
3706,2024-01-20,433,28,Completed
3707,2022-07-27,469,21,Completed
3708,2023-12-25,218,10,Completed
3709,2022-08-17,9,49,Completed
3710,2025-01-08,311,20,Inprogress
3711,2023-03-31,737,20,Completed
3712,2023-09-08,213,26,Completed
3713,2023-04-12,583,3,Completed
3714,2022-01-03,347,3,Completed
3715,2025-07-12,51,41,Completed
3716,2023-11-15,859,39,Completed
3717,2025-10-07,689,41,Completed
3718,2025-07-16,10,6,Completed
3719,2025-11-05,574,37,Completed
3720,2024-10-17,232,28,Completed
3721,2023-09-26,199,11,Completed
3722,2024-09-29,40,17,Completed
3723,2023-01-03,438,32,Completed
3724,2022-04-25,34,51,Completed
3725,2024-08-06,784,46,Completed
3726,2023-12-18,513,25,Completed
3727,2025-03-13,186,6,Returned
3728,2025-04-28,103,38,Returned
3729,2024-06-24,286,23,Completed
3730,2023-12-04,891,37,Completed
3731,2022-05-04,246,52,Returned
3732,2025-03-28,878,1,Completed
3733,2024-09-10,484,24,Completed
3734,2025-09-28,894,14,Cancelled
3735,2024-08-16,137,5,Completed
3736,2024-12-15,408,33,Completed
3737,2025-12-31,822,9,Completed
3738,2023-06-24,622,29,Completed
3739,2023-04-01,109,4,Completed
3740,2024-08-26,773,27,Completed
3741,2023-06-02,472,54,Returned
3742,2024-01-14,195,25,Completed
3743,2024-09-12,341,17,Completed
3744,2022-02-14,86,11,Completed
3745,2023-12-03,457,19,Completed
3746,2022-04-23,270,31,Completed
3747,2024-05-27,832,45,Completed
3748,2024-06-24,69,34,Cancelled
3749,2025-01-06,512,35,Cancelled
3750,2025-09-22,502,3,Returned
3751,2022-04-23,530,29,Completed
3752,2024-08-10,613,8,Completed
3753,2025-09-20,797,27,Completed
3754,2024-08-17,439,33,Cancelled
3755,2023-09-27,197,8,Completed
3756,2023-02-17,1,40,Completed
3757,2023-11-26,559,19,Completed
3758,2023-01-08,409,35,Completed
3759,2023-12-07,130,16,Completed
3760,2025-05-23,510,3,Completed
3761,2025-04-15,463,11,Returned
3762,2022-07-07,710,22,Completed
3763,2022-12-24,586,47,Completed
3764,2022-02-20,417,3,Completed
3765,2024-05-24,462,50,Completed
3766,2024-11-04,252,23,Returned
3767,2025-06-10,482,36,Completed
3768,2025-04-02,221,28,Returned
3769,2025-03-03,846,13,Completed
3770,2025-02-13,60,29,Completed
3771,2025-06-25,842,21,Completed
3772,2025-04-19,586,49,Completed
3773,2024-07-28,893,33,Completed
3774,2024-11-28,851,41,Completed
3775,2025-08-05,459,12,Completed
3776,2023-12-01,308,20,Completed
3777,2025-03-19,317,1,Completed
3778,2024-06-22,10,21,Completed
3779,2025-07-25,790,16,Inprogress
3780,2023-01-24,526,5,Completed
3781,2022-03-28,260,22,Completed
3782,2023-02-08,872,15,Completed
3783,2024-05-07,21,47,Completed
3784,2023-11-22,459,20,Completed
3785,2023-09-28,188,26,Completed
3786,2024-06-16,625,46,Completed
3787,2022-02-27,337,33,Completed
3788,2024-01-20,183,35,Completed
3789,2023-04-10,146,41,Completed
3790,2025-01-22,716,9,Completed
3791,2022-07-06,161,50,Completed
3792,2024-03-03,141,43,Completed
3793,2023-07-10,46,39,Completed
3794,2024-09-22,11,42,Completed
3795,2025-04-03,769,7,Completed
3796,2022-08-17,775,54,Completed
3797,2023-08-02,881,11,Completed
3798,2023-04-16,718,14,Returned
3799,2023-09-10,861,35,Returned
3800,2023-12-22,639,41,Completed
3801,2022-02-23,444,24,Returned
3802,2024-07-24,562,38,Completed
3803,2024-03-17,70,43,Inprogress
3804,2023-06-17,287,49,Completed
3805,2023-06-06,48,19,Completed
3806,2025-06-03,130,52,Completed
3807,2025-12-02,491,45,Completed
3808,2023-08-24,824,15,Completed
3809,2022-12-28,862,53,Returned
3810,2022-04-15,498,19,Returned
3811,2024-04-10,587,40,Completed
3812,2025-10-18,147,17,Completed
3813,2024-03-20,19,46,Completed
3814,2025-12-18,482,40,Returned
3815,2025-01-07,340,13,Returned
3816,2024-03-21,627,20,Completed
3817,2024-03-15,296,47,Completed
3818,2023-04-07,199,10,Completed
3819,2025-09-08,642,5,Completed
3820,2024-03-27,826,2,Completed
3821,2025-12-09,831,54,Completed
3822,2023-02-11,300,9,Completed
3823,2025-05-22,766,27,Completed
3824,2025-10-18,557,20,Completed
3825,2025-11-07,359,52,Inprogress
3826,2022-06-20,573,7,Completed
3827,2023-12-20,94,12,Completed
3828,2023-01-01,851,39,Completed
3829,2025-04-16,694,10,Completed
3830,2023-05-29,228,52,Completed
3831,2024-09-20,292,38,Completed
3832,2022-12-23,692,27,Completed
3833,2022-12-11,588,6,Returned
3834,2025-10-04,234,20,Completed
3835,2025-02-20,748,46,Completed
3836,2024-06-25,294,50,Completed
3837,2022-08-23,303,5,Completed
3838,2024-09-24,83,12,Completed
3839,2024-09-30,400,35,Completed
3840,2023-10-29,365,38,Completed
3841,2023-08-26,312,8,Completed
3842,2023-12-11,445,21,Completed
3843,2025-09-12,293,1,Inprogress
3844,2024-05-07,296,24,Completed
3845,2022-01-22,82,39,Completed
3846,2023-12-14,409,16,Completed
3847,2025-04-12,732,41,Completed
3848,2024-07-22,123,52,Cancelled
3849,2022-04-11,92,34,Completed
3850,2022-10-04,736,21,Inprogress
3851,2024-03-05,402,9,Returned
3852,2025-05-01,120,46,Completed
3853,2023-06-28,520,4,Completed
3854,2025-10-31,242,51,Completed
3855,2023-09-17,743,4,Completed
3856,2024-05-19,700,25,Completed
3857,2025-03-05,673,16,Cancelled
3858,2023-06-28,586,36,Completed
3859,2023-06-05,700,20,Completed
3860,2025-12-27,406,25,Inprogress
3861,2024-03-05,849,23,Completed
3862,2022-10-12,184,52,Completed
3863,2024-07-24,614,23,Returned
3864,2022-11-27,60,21,Completed
3865,2024-01-01,154,5,Returned
3866,2022-04-02,291,34,Completed
3867,2024-02-18,479,5,Completed
3868,2022-01-15,832,7,Returned
3869,2022-09-04,877,12,Completed
3870,2023-12-27,745,40,Completed
3871,2022-12-09,844,46,Completed
3872,2025-05-04,863,5,Inprogress
3873,2025-11-21,208,8,Completed
3874,2023-02-24,600,38,Completed
3875,2025-10-10,833,39,Completed
3876,2025-07-25,62,38,Completed
3877,2025-10-10,288,23,Completed
3878,2025-04-24,204,26,Completed
3879,2024-01-22,841,45,Cancelled
3880,2022-01-01,162,13,Returned
3881,2023-03-14,252,11,Completed
3882,2024-11-19,645,18,Completed
3883,2024-07-06,516,2,Returned
3884,2022-03-09,613,3,Returned
3885,2024-06-07,435,54,Completed
3886,2022-01-24,181,14,Completed
3887,2025-06-08,220,3,Completed
3888,2023-12-30,692,4,Completed
3889,2024-11-06,717,11,Completed
3890,2022-12-13,448,53,Completed
3891,2023-11-03,667,36,Completed
3892,2023-06-30,173,41,Cancelled
3893,2022-06-23,428,14,Completed
3894,2023-08-13,249,39,Returned
3895,2023-05-15,366,10,Completed
3896,2023-09-04,10,31,Completed
3897,2024-03-18,855,17,Completed
3898,2025-01-01,690,47,Completed
3899,2025-06-28,526,21,Completed
3900,2022-02-20,96,47,Completed
3901,2022-09-14,308,49,Returned
3902,2024-02-28,565,8,Completed
3903,2022-10-16,400,28,Cancelled
3904,2023-02-03,396,5,Completed
3905,2025-07-13,671,15,Completed
3906,2022-12-31,722,11,Completed
3907,2022-11-11,720,26,Cancelled
3908,2025-10-02,53,49,Completed
3909,2023-02-25,845,36,Completed
3910,2024-02-29,316,6,Completed
3911,2025-10-10,178,4,Completed
3912,2022-03-05,140,36,Completed
3913,2025-11-11,666,47,Completed
3914,2024-09-16,418,1,Completed
3915,2023-02-28,541,46,Completed
3916,2023-05-24,594,5,Completed
3917,2024-05-07,714,35,Completed
3918,2024-05-12,208,11,Completed
3919,2024-05-30,251,53,Completed
3920,2023-06-28,140,22,Completed
3921,2024-05-02,311,24,Completed
3922,2024-06-03,376,17,Completed
3923,2023-05-26,199,34,Completed
3924,2022-08-19,564,45,Returned
3925,2022-04-09,378,52,Completed
3926,2023-10-23,315,44,Completed
3927,2022-07-29,256,47,Completed
3928,2025-03-03,693,15,Completed
3929,2024-03-30,310,20,Completed
3930,2024-09-12,461,39,Cancelled
3931,2024-07-27,129,11,Completed
3932,2022-09-02,467,9,Completed
3933,2024-04-10,174,2,Completed
3934,2022-02-17,808,46,Completed
3935,2024-04-26,501,54,Completed
3936,2025-12-15,133,46,Completed
3937,2025-05-02,98,13,Completed
3938,2024-01-25,122,20,Completed
3939,2024-01-28,151,46,Completed
3940,2022-01-23,655,25,Returned
3941,2024-03-31,877,10,Completed
3942,2024-07-22,267,36,Completed
3943,2022-07-02,493,18,Completed
3944,2025-07-04,253,49,Completed
3945,2022-11-25,134,20,Completed
3946,2024-11-02,686,31,Inprogress
3947,2024-06-28,421,2,Completed
3948,2022-05-19,91,11,Completed
3949,2024-07-01,430,4,Inprogress
3950,2025-11-25,844,50,Returned
3951,2023-04-08,225,41,Inprogress
3952,2022-08-24,278,14,Completed
3953,2022-02-08,678,36,Completed
3954,2023-08-18,117,22,Completed
3955,2022-03-04,94,5,Completed
3956,2024-05-21,76,54,Completed
3957,2022-01-07,393,13,Completed
3958,2022-12-07,536,47,Returned
3959,2022-03-25,720,21,Completed
3960,2024-06-21,872,38,Completed
3961,2023-01-27,403,17,Completed
3962,2024-06-08,72,25,Completed
3963,2022-07-19,665,7,Completed
3964,2023-08-11,43,38,Returned
3965,2023-12-23,618,5,Completed
3966,2022-09-16,128,49,Completed
3967,2022-05-29,403,12,Completed
3968,2024-03-01,835,26,Completed
3969,2024-12-28,777,24,Completed
3970,2024-08-21,561,36,Completed
3971,2022-11-30,475,51,Completed
3972,2025-11-22,295,32,Completed
3973,2025-11-09,758,36,Completed
3974,2025-04-13,644,45,Completed
3975,2025-07-26,688,43,Cancelled
3976,2023-11-09,826,24,Completed
3977,2025-10-10,610,29,Returned
3978,2022-11-01,606,16,Completed
3979,2025-07-18,571,35,Returned
3980,2023-09-24,572,31,Completed
3981,2024-01-24,345,34,Completed
3982,2024-09-24,828,4,Completed
3983,2022-04-11,552,37,Completed
3984,2022-03-24,357,33,Returned
3985,2022-08-27,352,23,Completed
3986,2023-04-22,109,25,Completed
3987,2024-01-19,651,52,Returned
3988,2024-03-25,684,17,Completed
3989,2023-04-22,628,6,Completed
3990,2022-04-13,17,4,Completed
3991,2024-06-04,487,8,Completed
3992,2025-09-24,348,29,Completed
3993,2022-03-30,216,40,Completed
3994,2022-08-22,292,44,Cancelled
3995,2023-01-02,67,14,Completed
3996,2022-08-23,354,51,Completed
3997,2022-03-02,770,35,Completed
3998,2023-09-03,310,8,Completed
3999,2024-06-09,140,37,Completed
4000,2022-07-30,561,31,Completed
4001,2025-08-15,839,43,Completed
4002,2024-01-19,205,16,Completed
4003,2024-02-08,514,7,Completed
4004,2023-11-15,862,22,Completed
4005,2025-03-27,632,25,Completed
4006,2025-10-29,181,17,Completed
4007,2024-07-12,268,17,Completed
4008,2024-07-29,321,13,Completed
